56.5474,55.1506,56.4268,56.5369,55.8096,56.2647,56.8762,54.4689,54.3576,62.0221,61.1999,65.7497,71.4943,68.4941,74.8638,78.7512,78.4239,82.4958,87.0303,85.3549,89.7341,93.6316,97.4016,95.9239,103.2328,106.4295,109.4324,110.9459,115.6738,115.9562
53.5501,54.2550,53.0062,54.1963,54.2038,53.5395,52.3509,52.1619,49.9191,59.9083,63.7332,62.8851,67.4298,73.1498,70.5956,76.9459,80.8290,80.5198,84.0656,88.5916,86.9440,91.2910,95.5196,99.2693,97.7558,104.9002,108.1049,111.0862,112.5303,114.2875
50.7928,51.2009,52.0590,50.7108,51.8066,50.0932,49.9702,47.7110,56.3229,54.6903,61.6471,65.4993,64.5846,69.1199,75.2835,72.6565,78.9839,82.9011,82.0939,85.6388,90.1856,88.5087,93.2320,97.4506,101.0655,99.4677,106.5861,109.7461,112.2085,108.9257
47.6651,49.3731,48.9386,49.6224,47.7523,47.6721,45.5036,45.2717,53.3088,59.4314,56.4587,63.3373,67.1731,66.7315,71.1838,77.2848,74.6490,80.5535,84.4526,83.6269,87.1861,92.1487,90.4476,95.0264,99.2133,102.7525,101.1253,108.2255,107.3233,112.0691
44.0340,46.7094,47.0192,45.3738,45.3605,43.2328,43.0722,51.1005,50.0260,55.1295,61.3776,58.2154,65.0269,69.2907,68.8139,73.2613,79.3639,76.2375,82.1131,85.9484,85.1134,89.1577,94.0919,92.1902,96.7192,100.8798,104.3772,102.7627,110.5186,110.2480
40.1294,41.6600,42.8550,42.9065,40.9169,40.8502,39.8760,48.6599,52.8739,51.8742,57.0094,63.2254,60.5490,67.2255,71.4396,70.9298,75.3835,80.9985,77.8210,83.6233,87.4311,87.0881,91.1241,95.8258,93.8264,98.3393,102.5109,105.9763,108.7048,107.7692
38.2124,37.5755,39.2047,38.4392,38.4543,37.5737,45.8764,44.6479,50.4412,54.6974,53.7387,58.8364,65.5536,62.8134,69.3817,73.5288,72.5796,77.0571,82.5843,79.3987,85.1247,89.2695,88.9310,92.8752,97.4787,95.4744,100.0126,104.1423,106.2105,105.0259
31.5969,37.0967,35.0124,35.9185,35.0152,35.8138,43.2823,48.2217,46.4099,52.2492,56.4908,56.0532,61.0476,67.7426,64.9127,71.4544,75.1843,74.2741,78.7438,84.2459,81.2165,86.9014,91.0583,90.7323,94.5926,99.1869,97.1779,101.6388,103.4376,108.8102
28.8394,28.8550,32.9880,32.0931,30.7392,36.0190,40.6929,45.0783,50.0115,48.2539,54.0733,58.8199,58.2160,63.1365,69.8494,67.0643,73.1502,76.9005,75.9810,80.3541,86.0845,82.9792,88.6663,92.8648,92.5015,96.3162,100.8722,98.8187,107.2071,106.0195
24.9692,26.0166,25.8947,30.1732,25.7338,34.1122,40.5568,42.5798,46.9653,51.8575,50.7618,56.5401,61.0538,60.3682,65.4008,71.5783,68.7700,74.8696,78.5233,77.5390,82.2443,87.8890,84.7471,90.4194,94.6270,94.2202,98.0026,102.5275,104.3618,104.0242
26.6743,21.9952,23.0403,19.6764,28.0082,30.8448,38.7158,43.5549,44.4966,48.8409,54.4199,53.2946,58.8984,63.3733,62.7674,67.1608,73.1427,70.3287,76.4455,80.5644,79.4338,84.0620,89.6767,86.4815,92.1682,96.4022,95.9638,99.6971,102.3634,104.0071
19.6446,27.2720,18.9811,17.6147,25.9943,30.1951,32.9105,41.6313,45.7491,47.1195,51.4031,56.9412,55.7918,61.3327,65.7780,64.3673,68.6795,75.1196,71.8510,78.4475,82.4779,81.2982,85.8661,91.4220,88.1952,93.9313,98.1756,97.6950,101.8389,98.5516
24.1212,16.6479,20.1212,12.5388,23.7849,28.0577,34.6516,34.8880,43.6367,48.4115,49.7117,54.0268,59.5122,58.2347,63.5339,67.3591,65.8991,70.1961,76.7753,73.8737,80.3839,84.3383,83.1452,87.6322,93.1532,89.9508,95.6929,99.9180,96.9230,99.7614
13.1524,16.9492,10.4650,18.9811,17.7240,25.8881,31.4237,38.1989,37.7757,46.4148,51.1194,52.2466,56.5231,61.8661,59.8955,65.1862,68.9788,67.4639,72.2049,78.7989,75.8236,82.2837,86.1794,84.9079,89.4116,94.9440,91.7176,95.2414,98.1232,104.9744
8.6367,7.1126,17.4275,15.9047,23.1061,19.7488,27.9850,33.4638,40.9984,40.4555,48.9920,53.6894,54.7493,58.8831,63.5726,61.6140,66.8927,70.6175,69.5011,74.1733,80.7556,77.7466,84.1329,87.9372,86.6755,91.1513,93.5762,93.4390,103.3175,108.0781
0.0000,15.9018,14.0566,21.3534,17.9861,25.1398,21.7812,30.8485,36.1804,43.4766,42.8507,51.4836,56.2424,57.1335,60.5752,65.2316,63.2860,68.5198,72.6901,71.4504,76.1067,82.7122,79.6605,85.9497,89.7317,88.4394,92.8304,98.2119,105.5918,110.2576
