73.6058,67.5328,64.0273,63.7826,58.7958,58.9685,60.3141,59.0341,59.4323,60.5684,61.4534,62.9546,70.1295,70.6432,74.8443,75.6869,79.3489,80.3739,82.9170,82.2813,84.4210,84.0584,86.3000,86.9611,89.3013,89.9357,94.5242,104.8334,110.7368,116.6128
69.6392,64.4901,61.4125,61.6418,60.2767,55.9394,54.7230,58.0560,58.4446,59.1540,60.0011,67.4726,67.8640,72.3411,73.1779,77.3808,79.0137,83.8009,83.9277,84.8308,83.8144,85.5973,85.2136,87.5323,88.4574,91.4824,99.8933,107.2255,112.9803,119.4879
65.9266,61.8562,56.4460,59.7206,58.7617,54.5154,53.1687,56.4811,56.9664,57.6736,64.4534,64.8146,68.9488,70.2803,75.4880,76.2419,81.8210,84.8748,89.3199,88.3544,88.2708,86.5676,87.0366,87.8350,93.6845,96.9103,102.3451,109.4987,115.2824,118.0401
62.8367,59.9010,59.0369,54.8900,54.2817,53.1188,51.7111,55.0143,55.4183,62.1540,62.7867,66.5183,66.9511,72.4973,75.9122,79.4937,79.6330,86.7886,90.7156,94.6114,93.3119,92.2328,89.9000,90.5733,96.2807,99.4247,104.6719,111.8472,114.4950,120.1580
56.5861,55.1140,54.4195,53.7830,53.6229,51.6932,50.2958,53.6184,59.9664,60.6736,64.4419,64.6127,69.2568,73.0784,78.1534,78.9873,81.8494,81.9910,89.5854,92.7288,95.5719,96.5427,95.3477,95.9048,98.7374,101.7712,107.0686,109.7091,116.7588,116.3608
54.4027,54.7868,53.4802,52.9176,52.4525,49.8822,48.7904,56.0143,58.4183,62.1410,62.5259,66.9601,68.9267,71.0894,76.7067,80.4409,80.8172,83.6245,83.9035,91.1210,93.9627,97.2283,97.5031,97.7076,101.0317,103.8161,106.7963,112.0175,111.6103,118.6371
54.5766,51.7934,52.3791,51.7619,51.3334,47.9951,47.3959,54.6184,57.9000,60.5843,64.7727,65.6585,68.7733,72.3873,76.8426,78.7590,82.1261,82.4918,85.3413,85.5854,92.4428,95.6056,99.1269,100.6023,99.6799,103.0186,105.7782,108.7341,113.9313,113.5005
51.5069,51.8617,49.3201,50.0809,49.7699,46.4163,45.9891,52.7207,56.2166,60.0752,63.0149,66.8285,68.1319,72.5784,74.6008,78.8502,80.6278,83.9243,84.4070,86.9529,87.0443,93.9837,97.3880,100.9722,104.1496,101.6534,104.9942,107.7287,110.6599,115.8329
50.9492,48.6776,49.3194,46.8948,47.9684,44.7663,44.5367,51.3256,54.1524,58.0029,62.2033,65.2607,69.3809,70.6259,74.6774,76.5946,80.7672,82.6984,85.7604,85.9430,88.2697,88.3728,95.6902,99.2136,103.5940,106.0826,103.6419,106.9568,109.6661,112.5724
46.9473,47.9075,46.0358,46.7910,44.4504,43.0489,42.9596,49.9165,52.7988,55.7151,59.7674,64.1152,66.8607,71.3552,72.7432,76.7280,78.8431,82.9106,84.4179,87.2089,87.2306,89.5734,89.9837,97.4460,101.5628,105.8027,108.0832,105.6160,108.9049,111.5887
45.4557,43.6463,45.0074,43.3929,44.2039,41.1824,41.1329,48.4579,51.6132,54.5293,57.3806,61.2468,65.6108,68.8306,73.6507,75.3884,79.2080,81.0086,84.4821,85.8741,88.5024,88.5265,91.1020,91.6049,99.4930,103.6736,107.7797,110.0680,107.5742,110.8372
41.1181,42.4750,41.0180,42.0271,40.5896,37.9508,36.1665,46.8683,50.2980,53.3817,56.0544,58.8886,63.0583,67.7147,71.5314,76.5281,77.9369,81.4085,82.6512,85.9696,87.2024,89.8104,90.1209,92.8086,93.3540,101.5344,105.6704,109.7312,112.0356,109.5153
39.7656,38.1271,39.2681,38.2689,35.4202,33.7689,42.3643,41.0346,48.8180,52.1102,54.9511,57.7500,60.7415,65.1158,70.2284,74.1431,79.0377,80.0603,83.0821,84.1775,87.4318,88.7230,91.6745,92.1237,94.8119,95.3860,103.5525,107.6430,111.6566,113.9847
33.0141,36.3674,35.0892,32.5572,30.9357,41.1940,39.5896,44.9147,43.2342,50.7235,53.8987,56.7131,59.7084,63.0978,67.6395,72.7674,76.6424,81.1752,81.7422,84.6221,85.6564,89.0577,90.7311,93.8070,94.2249,96.8826,97.4270,105.5476,109.5906,115.1180
28.4602,29.8960,29.6131,28.0194,37.2918,37.2689,44.2020,42.0249,46.8654,45.1436,52.6244,55.8945,59.1040,62.2932,65.6980,70.1975,75.1582,78.7926,82.8532,83.2882,86.1801,87.3782,91.0909,92.8730,95.9170,96.3038,98.9312,99.4462,107.5190,112.5556
29.1794,25.2754,23.7353,31.3232,34.4503,41.9583,40.0468,46.3643,43.9702,48.7701,47.1355,55.0392,58.5426,61.7675,64.7808,68.1439,72.6028,77.3194,80.4769,84.3852,84.9227,87.8612,89.4026,93.2410,94.9906,98.0030,98.3591,100.9566,101.4426,109.9876
18.5045,21.9266,17.6752,28.3853,36.3301,37.4524,44.3948,42.0989,48.3167,45.9579,50.8980,49.5990,57.6316,61.0894,64.2700,67.2402,70.5614,74.8214,79.0930,81.6411,85.3399,84.7233,85.1525,91.5139,95.3649,97.0825,100.0638,100.3896,102.9578,103.4151
13.7509,12.1841,24.3405,23.8964,33.8937,37.9380,39.6232,46.4924,44.1236,50.4618,48.4116,53.4919,52.2064,60.1918,63.6039,66.7401,69.6674,72.8915,76.8945,80.7721,83.2507,83.5711,86.6988,90.1830,93.6428,97.3728,99.1476,102.0005,102.3946,104.9339
7.2524,5.9725,19.8952,19.3201,26.9495,32.1204,36.4584,41.6619,48.7074,46.6779,53.1421,51.0801,56.1103,54.7763,62.7149,66.0819,69.1744,72.0595,75.0879,78.6411,82.0526,85.1552,88.1525,90.1338,92.2709,95.7426,99.5296,101.1850,104.1060,104.3732
0.0000,14.5606,12.3532,23.0495,25.3267,29.7465,37.7971,42.1092,44.3506,51.4498,49.4072,55.8183,53.7052,58.6863,57.3049,65.1977,68.5205,71.5705,74.3602,77.1042,80.2507,83.8584,86.7288,89.8159,92.1399,94.3728,97.8127,101.5688,103.1943,106.0862
