3.663602,3.763685,3.653554,3.368464,3.110266,2.987507,2.815344,2.589740,3.264873,3.995226,4.444686,4.442738,3.971604,3.125110,2.820815,3.691553,4.256807,4.529790,4.688677,4.919835,5.270557,5.509069,5.382610,4.904241,4.307749,3.779114,3.839472,4.677170,5.446744,5.775145,5.629698,5.033852,4.106189,3.172382,2.798316,3.046574,3.287578,3.554441,3.820074,3.965641,3.956647,3.841518,3.686535,3.512905,3.294745,3.020712,2.926247,3.268039,3.564750,3.644877,3.737309,3.983194,4.135880,4.016349,3.815379,3.898160,4.039754,3.875967,3.586280,3.723886,4.065584,4.110518,3.805786,3.269611,2.612239,2.992954,3.456066,3.704286,4.032411,4.580620,5.027707,5.050667,4.602192,3.873193,3.215101,3.117820,3.220688,3.204346,3.355326,3.691420,4.072378,4.417618,4.623210,4.596073,4.429939,4.353727,4.360916,4.178859,3.851609,3.698971,3.558573,3.163614,3.172957,3.657418,3.802167,3.460141,3.287050,3.984157,4.559598,4.589421
3.783221,3.785895,3.565748,3.178790,2.797490,2.560797,2.665866,2.990239,3.458480,3.934405,4.207084,4.175378,3.826472,3.196454,2.540339,3.211639,3.655884,3.855612,3.988146,4.267338,4.745188,5.141995,5.153653,4.775712,4.273672,3.915679,4.059705,4.763271,5.466820,5.810377,5.650396,4.947633,3.891291,2.919494,2.864625,3.190298,3.436641,3.678367,3.939009,4.156533,4.274271,4.274054,4.136586,3.848373,3.441572,3.099817,3.130357,3.369062,3.455872,3.314951,3.229928,3.499710,3.825169,3.945558,3.998734,4.274933,4.528001,4.349364,3.758908,3.346329,3.647391,3.903886,3.767820,3.278375,2.617298,2.987082,3.495567,3.901258,4.400130,4.960533,5.274394,5.118024,4.566267,3.890589,3.421877,3.434172,3.678278,3.818713,3.809236,3.747657,3.811470,4.073734,4.339105,4.404384,4.399396,4.610527,4.860287,4.726549,4.276599,3.947265,3.748627,3.405732,3.405656,3.895917,4.151905,3.988559,3.875497,4.373353,4.902169,4.936510
4.139827,4.128647,3.829988,3.320987,2.788176,2.563009,2.863238,3.193819,3.595639,3.974693,4.161446,4.072223,3.748436,3.332619,3.086276,3.145229,3.259347,3.339232,3.492599,3.828529,4.329149,4.737207,4.781816,4.455529,4.031484,3.817817,3.976294,4.479620,5.045381,5.385488,5.271115,4.592139,3.572370,2.939371,3.251714,3.490436,3.649774,3.829676,4.046045,4.228255,4.322259,4.331709,4.221390,3.929324,3.493566,3.241026,3.416613,3.650417,3.675033,3.450027,3.133663,3.086861,3.380907,3.685044,4.021085,4.526264,4.930067,4.813132,4.090561,3.063249,3.018141,3.592883,3.653792,3.244756,2.659050,3.053238,3.649765,4.237893,4.861646,5.369177,5.490950,5.128803,4.482430,3.848970,3.439204,3.384451,3.613016,3.839658,3.894698,3.733013,3.474776,3.525739,3.883437,4.130844,4.389837,4.888651,5.257250,5.042919,4.382378,3.829228,3.549508,3.251173,3.426520,4.097126,4.561940,4.645217,4.598781,4.771235,4.987594,4.885521
4.629678,4.693261,4.405825,3.862054,3.249686,2.716021,2.767594,3.166090,3.547740,3.887158,4.068153,4.005321,3.795555,3.693127,3.750842,3.760111,3.643005,3.515296,3.563605,3.820947,4.184729,4.456169,4.429392,4.091120,3.702728,3.585441,3.722175,4.005920,4.367483,4.639365,4.564625,3.969719,3.059072,3.074985,3.569053,3.711961,3.716624,3.778699,3.916564,4.026349,4.059168,4.050173,3.989201,3.805916,3.521336,3.440568,3.703137,3.979454,4.021353,3.786301,3.413103,3.112809,3.127742,3.511448,4.120568,4.848058,5.406109,5.408187,4.744872,3.698274,3.045145,3.530188,3.744808,3.451525,2.898269,2.951881,3.648005,4.443715,5.213668,5.717087,5.712653,5.199418,4.475678,3.851771,3.431097,3.166635,3.078226,3.217377,3.395475,3.366171,3.035522,2.927679,3.505356,4.012466,4.542741,5.163404,5.434319,4.967134,3.980796,3.182971,3.014099,2.719168,3.059845,3.956212,4.667717,5.000795,5.010261,4.899741,4.744479,4.468038
5.088180,5.243765,5.011689,4.501224,3.887565,3.304126,3.013939,3.178802,3.448969,3.713637,3.875599,3.875414,3.882339,4.074716,4.273065,4.293304,4.146039,3.960306,3.925963,4.063464,4.237329,4.336225,4.225188,3.854759,3.485705,3.456884,3.561000,3.616040,3.681478,3.755010,3.628338,3.087386,2.722684,3.564418,4.023472,4.023858,3.806614,3.629932,3.565163,3.539152,3.537635,3.569693,3.586905,3.555863,3.497597,3.557359,3.832157,4.141741,4.233212,4.019544,3.630895,3.310282,3.252591,3.639427,4.415633,5.312325,5.999791,6.140696,5.642153,4.772995,4.095924,4.122722,4.285422,4.053952,3.479104,2.914648,3.391233,4.365592,5.302780,5.903154,5.923979,5.376284,4.599703,3.940381,3.515948,3.278254,3.047785,2.727225,2.649496,2.745869,2.558884,2.870830,3.469676,4.032007,4.634456,5.193006,5.269717,4.562518,3.330876,2.764455,3.343476,3.264285,2.909863,3.497430,4.311883,4.814113,4.883854,4.623172,4.226072,3.853363
5.409016,5.640143,5.472236,5.022566,4.453766,3.879220,3.490424,3.392540,3.483988,3.678984,3.820490,3.855391,3.987381,4.284442,4.490232,4.497969,4.380839,4.238183,4.209348,4.281221,4.300635,4.258635,4.095049,3.698555,3.387205,3.536451,3.700426,3.701519,3.649786,3.609665,3.496709,3.376906,3.718941,4.272883,4.511351,4.283198,3.812291,3.384020,3.134500,3.076614,3.202716,3.343093,3.345054,3.283041,3.340531,3.510949,3.755204,4.012992,4.105874,3.939173,3.595002,3.314780,3.362510,3.869797,4.743347,5.702078,6.431543,6.673030,6.360865,5.697382,5.106071,5.007017,5.091156,4.840674,4.191948,3.358999,3.056411,4.016033,5.043406,5.773657,5.950399,5.509491,4.745419,4.016615,3.541838,3.534851,3.696007,3.674442,3.478193,3.197991,3.063338,3.258702,3.576420,3.949229,4.459788,4.918549,4.924804,4.290458,3.474797,3.597477,3.987184,3.904994,3.443188,3.230662,3.785642,4.296963,4.414956,4.144239,3.672676,3.270175
5.441386,5.739547,5.663502,5.305253,4.800219,4.250350,3.824001,3.623169,3.661733,3.888330,4.077369,4.126171,4.178565,4.336479,4.438754,4.412370,4.324013,4.228214,4.218406,4.265263,4.205597,4.087596,3.908481,3.509506,3.307108,3.667355,3.942999,4.050395,4.170149,4.345195,4.442501,4.451501,4.608067,4.841451,4.803284,4.372848,3.829586,3.504827,3.430146,3.487412,3.652787,3.779541,3.670120,3.326914,3.142503,3.335549,3.541890,3.659059,3.665383,3.594750,3.496266,3.438720,3.603292,4.130758,4.926399,5.763310,6.406196,6.683259,6.533556,6.071835,5.617815,5.543505,5.614736,5.353720,4.684830,3.838026,3.102462,3.458175,4.363449,5.158565,5.557090,5.369203,4.754746,3.993091,3.380955,3.629638,4.161330,4.358910,4.216186,3.911677,3.777990,3.883239,3.941238,3.946405,4.196286,4.572533,4.710613,4.476323,4.169528,4.178847,4.290537,4.146819,3.734251,3.354576,3.508337,3.867252,4.004153,3.837852,3.445474,3.010466
5.032554,5.376358,5.427933,5.208613,4.793584,4.282341,3.878634,3.741269,3.902641,4.258349,4.557728,4.645823,4.560067,4.451387,4.353195,4.237850,4.115711,3.998306,3.958597,3.974170,3.891366,3.772930,3.644250,3.324382,3.272802,3.742786,4.066927,4.233059,4.472370,4.817967,5.054906,5.071029,5.049299,5.006188,4.733644,4.238295,3.955458,4.033588,4.101469,4.087052,4.195962,4.351848,4.264509,3.821214,3.311426,3.253779,3.371534,3.303030,3.148036,3.278015,3.567888,3.772812,3.991150,4.364807,4.865652,5.396207,5.847177,6.111272,6.083011,5.776419,5.431860,5.397588,5.490906,5.301296,4.792835,4.211035,3.661998,3.287410,3.540904,4.246122,4.866473,5.019232,4.665804,3.921994,3.048687,3.603945,4.456058,4.811688,4.703621,4.413054,4.346876,4.488818,4.468828,4.229943,4.146799,4.362346,4.607742,4.668590,4.561676,4.427758,4.310683,4.097517,3.748846,3.438106,3.444949,3.642798,3.793802,3.786067,3.540659,3.115036
4.357343,4.712431,4.869156,4.769016,4.432064,3.973020,3.677667,3.757007,4.121761,4.605869,4.987305,5.083519,4.883294,4.575002,4.307747,4.091271,3.898922,3.720805,3.632173,3.614280,3.531227,3.441299,3.399593,3.265533,3.390156,3.820586,4.075416,4.193278,4.465126,4.904746,5.214933,5.229274,5.097449,4.848363,4.366544,3.809224,3.812307,4.173839,4.293307,4.224040,4.353230,4.622439,4.662551,4.293370,3.724955,3.459246,3.424672,3.157411,2.702159,3.071199,3.564205,3.940289,4.247737,4.472992,4.619929,4.776694,5.002688,5.240728,5.307531,5.111253,4.821805,4.772845,4.867408,4.820688,4.651566,4.532491,4.422199,4.276303,4.175175,4.330586,4.732448,4.959756,4.731764,3.973710,2.739121,3.586363,4.669798,5.145428,5.057256,4.739351,4.640615,4.775368,4.752573,4.438537,4.138536,4.137972,4.337696,4.485053,4.460132,4.301847,4.114914,3.901667,3.614734,3.344609,3.260042,3.320102,3.473546,3.599973,3.480485,3.112061
3.872848,4.244709,4.433827,4.334057,3.996025,3.621186,3.563490,3.860517,4.301693,4.786741,5.136342,5.169135,4.899568,4.546988,4.252999,4.015445,3.812316,3.637509,3.561527,3.542389,3.476214,3.401531,3.413153,3.489422,3.733599,4.027159,4.097387,4.065189,4.304930,4.777985,5.120642,5.182298,5.077363,4.778690,4.183609,3.402120,3.180604,3.586997,3.735790,3.727247,4.000113,4.423653,4.638072,4.439353,3.951828,3.652329,3.591929,3.329646,2.862904,2.834371,3.277852,3.835543,4.296009,4.442274,4.311870,4.165433,4.221613,4.463898,4.640210,4.563130,4.318948,4.203701,4.252640,4.367754,4.582173,4.893516,5.182667,5.392301,5.484244,5.492123,5.500966,5.437167,5.088371,4.293533,3.162703,3.609097,4.743236,5.324555,5.310467,4.979389,4.711393,4.673066,4.605093,4.268116,3.819615,3.608702,3.737930,3.919856,3.956959,3.851555,3.709294,3.551733,3.293342,2.975092,2.809413,2.721281,2.838181,3.112304,3.175830,3.031403
3.891722,4.361398,4.596390,4.457702,4.095601,3.840236,3.905301,4.137736,4.422253,4.738799,4.951145,4.935166,4.767930,4.574456,4.349592,4.133656,3.989718,3.903957,3.891469,3.898170,3.882763,3.862534,3.896787,4.012313,4.193674,4.286682,4.140739,3.955174,4.133932,4.562015,4.896445,5.071122,5.150090,5.029014,4.611502,3.946783,3.273966,2.888835,2.716852,2.831065,3.351947,3.891236,4.247121,4.212063,3.824809,3.581820,3.710220,3.752019,3.567388,3.168838,2.848471,3.554204,4.186943,4.335151,4.061356,3.729840,3.697089,3.991715,4.321118,4.424825,4.283104,4.118242,4.120310,4.378414,4.842857,5.356573,5.805233,6.164206,6.380283,6.411529,6.276345,6.008677,5.554796,4.801399,3.818013,3.649745,4.567331,5.237841,5.381589,5.109079,4.621675,4.253834,4.127068,3.913135,3.471546,2.984336,2.959661,3.249228,3.372473,3.324354,3.227548,3.101431,2.819490,2.560589,2.961121,3.062166,2.923114,2.928362,3.087602,3.182943
4.248996,4.832651,5.138325,5.025954,4.689304,4.445692,4.391850,4.396765,4.436633,4.546778,4.663764,4.762024,4.876510,4.853725,4.619679,4.397241,4.345138,4.390236,4.475154,4.538504,4.574968,4.580500,4.551754,4.516143,4.486332,4.372609,4.102420,3.883871,4.008043,4.310704,4.596401,4.905672,5.223400,5.370446,5.238194,4.851378,4.374000,3.933407,3.495468,3.072676,2.976186,3.379759,3.739310,3.746151,3.391797,3.307925,3.832047,4.262847,4.314313,3.870908,3.002661,3.113209,3.882243,4.122116,3.881919,3.521938,3.471281,3.852770,4.356624,4.665210,4.673871,4.555074,4.586113,4.904260,5.394267,5.861311,6.219976,6.504693,6.711432,6.779198,6.657984,6.379331,5.960526,5.314907,4.391388,3.646611,4.083594,4.818428,5.138039,4.937189,4.261082,3.597799,3.764796,4.077031,3.953163,3.438633,2.769698,2.775250,3.033550,3.058708,3.006212,2.912841,2.757707,2.992403,3.394463,3.531773,3.387657,3.217439,3.214539,3.287718
4.563917,5.204531,5.553090,5.498167,5.212600,4.933726,4.719530,4.522141,4.413628,4.472026,4.672007,4.986553,5.275267,5.239986,4.915141,4.695468,4.750192,4.924797,5.119582,5.258067,5.325648,5.276640,5.053033,4.727546,4.446935,4.228055,3.994565,3.839030,3.882586,4.031049,4.283859,4.723693,5.234148,5.594272,5.679701,5.499891,5.173352,4.758658,4.235934,3.671350,3.228165,3.184024,3.287361,3.151672,2.750797,3.268747,4.156339,4.831762,5.036210,4.619018,3.673832,2.756847,3.413994,3.782690,3.685539,3.433681,3.455189,3.923421,4.537842,4.974330,5.116949,5.126230,5.269908,5.618503,6.030748,6.338946,6.502242,6.612252,6.731249,6.821078,6.785864,6.605038,6.281820,5.715053,4.787738,3.656452,3.412166,4.171218,4.580467,4.383105,3.566842,3.052818,4.072122,4.712442,4.658943,4.035492,3.150778,2.644549,3.033896,3.173640,3.176084,3.084811,2.905205,2.973784,3.271193,3.357621,3.188844,2.993513,2.951407,3.028578
4.633146,5.265443,5.634646,5.658640,5.446553,5.135187,4.790211,4.498551,4.438238,4.643340,4.990593,5.388843,5.649456,5.506982,5.098496,4.893146,5.026730,5.306223,5.625168,5.873787,5.980557,5.838900,5.355048,4.692661,4.212070,4.026570,3.888781,3.725719,3.632419,3.681365,3.996223,4.562014,5.181531,5.651362,5.848233,5.766016,5.496611,5.108333,4.633486,4.141617,3.699433,3.389156,3.127423,2.843126,2.942766,3.695638,4.601353,5.322547,5.568835,5.180143,4.251810,3.176326,3.112822,3.520669,3.549319,3.441878,3.575005,4.060443,4.637952,5.052179,5.256353,5.424205,5.759766,6.217265,6.604470,6.780718,6.771276,6.722445,6.747248,6.851817,6.917172,6.843194,6.572181,5.994008,5.021804,3.766309,2.793736,3.463748,3.836290,3.593436,2.729614,3.466010,4.581578,5.118146,4.960993,4.273887,3.341509,2.608929,3.052520,3.334991,3.414500,3.325447,3.074770,2.769719,2.660182,2.617098,2.588455,2.770927,2.766751,2.567892
4.541072,5.114292,5.473943,5.560670,5.402766,5.036707,4.567615,4.246145,4.326022,4.702376,5.123972,5.489960,5.676854,5.478737,5.035521,4.804839,4.954292,5.333968,5.838462,6.280646,6.486434,6.294484,5.612497,4.684718,4.030367,3.837729,3.672491,3.393002,3.177898,3.275242,3.762734,4.425102,5.076677,5.573061,5.811022,5.768895,5.544601,5.268578,4.992623,4.663875,4.225104,3.787935,3.500666,3.469168,3.654494,4.151683,4.871771,5.457013,5.604911,5.204093,4.357614,3.403663,3.215390,3.551497,3.607513,3.553356,3.693498,4.084228,4.500000,4.784600,5.014046,5.385326,5.998768,6.662230,7.098861,7.183196,7.031463,6.859349,6.807382,6.915780,7.054241,7.044120,6.765641,6.126215,5.119802,3.929576,2.866016,2.791267,3.037683,2.771706,2.953489,3.952911,4.738162,4.990860,4.766821,4.264590,3.589534,2.875950,2.796469,3.219129,3.447156,3.482537,3.376708,3.243968,3.211832,3.377478,3.656595,3.833741,3.751926,3.412465
4.420776,4.912177,5.221776,5.316871,5.165049,4.720379,4.131855,3.794421,3.973338,4.433960,4.866740,5.182732,5.356779,5.214672,4.785193,4.449951,4.520135,4.979473,5.705346,6.394775,6.758403,6.604858,5.876458,4.856470,4.044470,3.649444,3.307281,2.889275,2.708694,3.020046,3.560176,4.194822,4.801317,5.270904,5.520501,5.519148,5.387926,5.300323,5.261240,5.086589,4.683675,4.278732,4.141626,4.202839,4.237197,4.373242,4.747988,5.054608,4.995732,4.570162,3.934956,3.346508,3.351540,3.586370,3.569137,3.472043,3.550968,3.832687,4.102863,4.282572,4.582738,5.218273,6.139809,7.000236,7.450716,7.404273,7.091850,6.809968,6.704686,6.813825,6.990906,7.005576,6.705428,6.036260,5.061424,4.024588,3.213945,2.763495,2.707822,2.960132,3.557233,4.219265,4.551195,4.443310,4.268307,4.247789,4.060250,3.572820,2.972311,2.807252,3.180686,3.415206,3.494836,3.561287,3.746882,4.098508,4.486571,4.694823,4.588952,4.159912
4.273899,4.682106,4.917559,4.985626,4.833493,4.357811,3.728580,3.415155,3.587886,4.019918,4.437904,4.735737,4.978360,4.990901,4.623568,4.133578,4.007022,4.448787,5.306619,6.175895,6.680804,6.620271,5.981263,5.056724,4.238936,3.649477,3.088818,2.694667,2.976550,3.159301,3.376803,3.797233,4.296775,4.707479,4.935677,4.953861,4.911486,5.004770,5.195679,5.224056,4.976577,4.716583,4.705048,4.767832,4.629554,4.359648,4.257313,4.229888,3.977235,3.601680,3.409083,3.343055,3.349600,3.333805,3.170666,3.015711,3.039320,3.300821,3.578797,3.772814,4.195119,5.082999,6.229850,7.159942,7.500000,7.246468,6.755927,6.387399,6.262049,6.375237,6.561208,6.581619,6.293968,5.692427,4.866374,4.054763,3.499904,3.278760,3.318427,3.564273,4.013929,4.386077,4.312305,3.834139,3.835278,4.417834,4.674959,4.397675,3.744784,2.965622,2.691296,3.080541,3.300654,3.522774,3.877513,4.358641,4.818847,5.068520,4.994031,4.562101
4.060359,4.392972,4.556025,4.611120,4.525264,4.166386,3.699623,3.494564,3.506065,3.738726,4.090474,4.400552,4.774634,4.990554,4.732586,4.163966,3.831519,4.075359,4.832883,5.704629,6.245557,6.244385,5.746475,5.060418,4.457617,3.907949,3.280766,2.936204,3.263343,3.429749,3.356561,3.399448,3.741856,4.064993,4.193762,4.138351,4.098040,4.294666,4.683490,4.957476,4.944684,4.861015,4.951975,5.033779,4.818886,4.275337,3.710201,3.389296,3.105026,2.959520,3.324324,3.551024,3.511745,3.367248,3.273450,3.186528,2.882635,2.692848,3.162140,3.467096,3.956006,4.942531,6.142202,7.004066,7.166609,6.717985,6.112276,5.723471,5.620206,5.740864,5.914964,5.931942,5.685052,5.216416,4.610284,4.031172,3.643601,3.530541,3.624701,3.883087,4.264132,4.454168,4.116612,3.421676,3.813526,4.774799,5.242481,5.063197,4.403567,3.558800,2.844017,2.786968,3.143684,3.471899,3.837186,4.270314,4.688560,4.945481,4.927139,4.560450
